Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
3.010299956639812,n_x_0,n_p_0,460,"[1, 3, 4, 7, 8, 9]","[2, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,461,"[2, 3, 4, 7, 8, 9]","[1, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,462,"[1, 2, 3, 4, 7, 8, 9]","[5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0+n_p_8,456,"[1, 4, 7, 8, 9]","[2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0-n_p_8+n_p_20,417,"[2, 6, 8, 9]","[1, 3, 4, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_8,n_p_0-n_p_2+n_p_5,424,"[1, 4, 6, 8, 9]","[2, 3, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,466,"[1, 2, 5, 7, 8, 9]","[3, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_4-n_p_19+n_p_20,420,"[1, 3, 6, 8, 9]","[2, 4, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,468,"[1, 3, 5, 7, 8, 9]","[2, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,469,"[2, 3, 5, 7, 8, 9]","[1, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,470,"[1, 2, 3, 5, 7, 8, 9]","[4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0-n_p_8+n_p_20,419,"[3, 6, 8, 9]","[1, 2, 4, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,472,"[1, 4, 5, 7, 8, 9]","[2, 3, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,473,"[2, 4, 5, 7, 8, 9]","[1, 3, 6, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,474,"[1, 2, 4, 5, 7, 8, 9]","[3, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,475,"[3, 4, 5, 7, 8, 9]","[1, 2, 6, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,476,"[1, 3, 4, 5, 7, 8, 9]","[2, 6, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,477,"[2, 3, 4, 5, 7, 8, 9]","[1, 6, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,478,"[1, 2, 3, 4, 5, 7, 8, 9]","[6, 10, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0+n_x_2,n_p_0+n_p_5+n_p_20,423,"[4, 6, 8, 9]","[1, 2, 3, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_19,n_p_0-n_p_2+n_p_20,425,"[2, 4, 6, 8, 9]","[1, 3, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_6,n_p_0-n_p_1-n_p_3,427,"[3, 4, 6, 8, 9]","[1, 2, 5, 7, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,482,"[1, 2, 6, 7, 8, 9]","[3, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_6,n_p_0-n_p_8,467,"[3, 5, 7, 8, 9]","[1, 2, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,484,"[1, 3, 6, 7, 8, 9]","[2, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,485,"[2, 3, 6, 7, 8, 9]","[1, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,486,"[1, 2, 3, 6, 7, 8, 9]","[4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_6,n_p_0-n_p_8,483,"[3, 6, 7, 8, 9]","[1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,488,"[1, 4, 6, 7, 8, 9]","[2, 3, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,489,"[2, 4, 6, 7, 8, 9]","[1, 3, 5, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,490,"[1, 2, 4, 6, 7, 8, 9]","[3, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,491,"[3, 4, 6, 7, 8, 9]","[1, 2, 5, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,492,"[1, 3, 4, 6, 7, 8, 9]","[2, 5, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,493,"[2, 3, 4, 6, 7, 8, 9]","[1, 5, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,494,"[1, 2, 3, 4, 6, 7, 8, 9]","[5, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_2,n_p_0+n_p_5-n_p_8,435,"[3, 5, 6, 8, 9]","[1, 2, 4, 7, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,496,"[1, 5, 6, 7, 8, 9]","[2, 3, 4, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,497,"[2, 5, 6, 7, 8, 9]","[1, 3, 4, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,498,"[1, 2, 5, 6, 7, 8, 9]","[3, 4, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,499,"[3, 5, 6, 7, 8, 9]","[1, 2, 4, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,500,"[1, 3, 5, 6, 7, 8, 9]","[2, 4, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,501,"[2, 3, 5, 6, 7, 8, 9]","[1, 4, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,502,"[1, 2, 3, 5, 6, 7, 8, 9]","[4, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,503,"[4, 5, 6, 7, 8, 9]","[1, 2, 3, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,504,"[1, 4, 5, 6, 7, 8, 9]","[2, 3, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,505,"[2, 4, 5, 6, 7, 8, 9]","[1, 3, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,506,"[1, 2, 4, 5, 6, 7, 8, 9]","[3, 10, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,507,"[3, 4, 5, 6, 7, 8, 9]","[1, 2, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,508,"[1, 3, 4, 5, 6, 7, 8, 9]","[2, 10, 11, 12, 13, 14, 15, 16]"
1.2493873660829993,n_x_0,n_p_0,509,"[2, 3, 4, 5, 6, 7, 8, 9]","[1, 10, 11, 12, 13, 14, 15, 16]"
0.5799194697768675,n_x_0,n_p_0,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,431,"[5, 6, 8, 9]","[1, 2, 3, 4, 7, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_1,n_p_0-n_p_2+n_p_6,449,"[2, 7, 8, 9]","[1, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_1,n_p_0-n_p_2+n_p_6,448,"[1, 7, 8, 9]","[2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,439,"[4, 5, 6, 8, 9]","[1, 2, 3, 7, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0-n_p_2+n_p_6,447,"[7, 8, 9]","[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,514,"[1, 2, 10]","[3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_6,n_p_0+n_p_1+n_p_25,455,"[4, 7, 8, 9]","[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,518,"[1, 2, 3, 10]","[4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0+n_p_4+n_p_6,463,"[5, 7, 8, 9]","[1, 2, 3, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_1+n_p_4-n_p_11,464,"[1, 5, 7, 8, 9]","[2, 3, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_1-n_p_8-n_p_11,465,"[2, 5, 7, 8, 9]","[1, 3, 4, 6, 10, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0+n_p_4+n_p_6,479,"[6, 7, 8, 9]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_6,n_p_0+n_p_1+n_p_25,471,"[4, 5, 7, 8, 9]","[1, 2, 3, 6, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_1+n_p_4-n_p_11,480,"[1, 6, 7, 8, 9]","[2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,522,"[1, 2, 4, 10]","[3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,526,"[1, 2, 3, 4, 10]","[5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_1-n_p_8-n_p_11,481,"[2, 6, 7, 8, 9]","[1, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_6,n_p_0+n_p_1+n_p_25,487,"[4, 6, 7, 8, 9]","[1, 2, 3, 5, 10, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0+n_p_1-n_p_11+n_p_12,495,"[5, 6, 7, 8, 9]","[1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_0-n_p_5-n_p_8,511,[10],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_8,n_p_2-n_p_5+n_p_6,513,"[2, 10]","[1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,530,"[1, 2, 5, 10]","[3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_5,n_p_2+n_p_14+n_p_17,515,"[3, 10]","[1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_4,n_p_2+n_p_10+n_p_12,516,"[1, 3, 10]","[2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_4,n_p_2+n_p_10+n_p_12,512,"[1, 10]","[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_8,n_p_0-n_p_1-n_p_2,517,"[2, 3, 10]","[1, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,534,"[1, 2, 3, 5, 10]","[4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,538,"[1, 2, 4, 5, 10]","[3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_6+n_p_8+n_p_19,519,"[4, 10]","[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_2+n_p_8,520,"[1, 4, 10]","[2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_5,n_p_2+n_p_4-n_p_8,521,"[2, 4, 10]","[1, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,542,"[1, 2, 3, 4, 5, 10]","[6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,523,"[3, 4, 10]","[1, 2, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,524,"[1, 3, 4, 10]","[2, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_1,n_p_0-n_p_2+n_p_6,525,"[2, 3, 4, 10]","[1, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_7+n_p_8,528,"[1, 5, 10]","[2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_6+n_p_7,527,"[5, 10]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_4+n_p_7,529,"[2, 5, 10]","[1, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,546,"[1, 2, 6, 10]","[3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5+n_p_7-n_p_17,531,"[3, 5, 10]","[1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,550,"[1, 2, 3, 6, 10]","[4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0+n_p_7+n_p_8,532,"[1, 3, 5, 10]","[2, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_8,n_p_0-n_p_1+n_p_11,536,"[1, 4, 5, 10]","[2, 3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_0+n_p_8+n_p_19,535,"[4, 5, 10]","[1, 2, 3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_4+n_p_7,533,"[2, 3, 5, 10]","[1, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_4+n_p_19,537,"[2, 4, 5, 10]","[1, 3, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,554,"[1, 2, 4, 6, 10]","[3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,558,"[1, 2, 3, 4, 6, 10]","[5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_4+n_p_6,539,"[3, 4, 5, 10]","[1, 2, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_8+n_p_11,540,"[1, 3, 4, 5, 10]","[2, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1-n_p_4+n_p_11,541,"[2, 3, 4, 5, 10]","[1, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_6,562,"[1, 2, 5, 6, 10]","[3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_6,n_p_0+n_p_8,560,"[1, 5, 6, 10]","[2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_4,n_p_0-n_p_6,561,"[2, 5, 6, 10]","[1, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_6-n_p_7,543,"[6, 10]","[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,566,"[1, 2, 3, 5, 6, 10]","[4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0+n_x_6,n_p_0+n_p_8,564,"[1, 3, 5, 6, 10]","[2, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0+n_p_8,568,"[1, 4, 5, 6, 10]","[2, 3, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_4,n_p_0-n_p_6,565,"[2, 3, 5, 6, 10]","[1, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,570,"[1, 2, 4, 5, 6, 10]","[3, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_4,n_p_0-n_p_6,569,"[2, 4, 5, 6, 10]","[1, 3, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,572,"[1, 3, 4, 5, 6, 10]","[2, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,573,"[2, 3, 4, 5, 6, 10]","[1, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,574,"[1, 2, 3, 4, 5, 6, 10]","[7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_7+n_p_8,544,"[1, 6, 10]","[2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_4-n_p_7,545,"[2, 6, 10]","[1, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_7+n_p_8,548,"[1, 3, 6, 10]","[2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_2,n_p_5-n_p_7-n_p_17,547,"[3, 6, 10]","[1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,578,"[1, 2, 7, 10]","[3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_6,n_p_0-n_p_4-n_p_7,549,"[2, 3, 6, 10]","[1, 4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_8,n_p_0-n_p_1+n_p_11,552,"[1, 4, 6, 10]","[2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,582,"[1, 2, 3, 7, 10]","[4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_1,n_p_0+n_p_8+n_p_19,551,"[4, 6, 10]","[1, 2, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_4+n_p_6,555,"[3, 4, 6, 10]","[1, 2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_0-n_p_4+n_p_19,553,"[2, 4, 6, 10]","[1, 3, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0-n_p_2,586,"[1, 2, 4, 7, 10]","[3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_8+n_p_11,556,"[1, 3, 4, 6, 10]","[2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1-n_p_4+n_p_11,557,"[2, 3, 4, 6, 10]","[1, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,559,"[5, 6, 10]","[1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,590,"[1, 2, 3, 4, 7, 10]","[5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_2,n_p_0+n_p_5-n_p_6,563,"[3, 5, 6, 10]","[1, 2, 4, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_2,n_p_0-n_p_6+n_p_8,567,"[4, 5, 6, 10]","[1, 2, 3, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_1+n_p_11+n_p_12,571,"[3, 4, 5, 6, 10]","[1, 2, 7, 8, 9, 11, 12, 13, 14, 15, 16]"
5.228787452803376,n_x_0+n_x_1,n_p_6-n_p_7-n_p_20,575,"[7, 10]","[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,594,"[1, 2, 5, 7, 10]","[3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_4,n_p_2+n_p_10+n_p_12,576,"[1, 7, 10]","[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_8,n_p_2-n_p_5+n_p_10,577,"[2, 7, 10]","[1, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,598,"[1, 2, 3, 5, 7, 10]","[4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0-n_x_6,n_p_0+n_p_3-n_p_7,579,"[3, 7, 10]","[1, 2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0+n_p_8,600,"[1, 4, 5, 7, 10]","[2, 3, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_2,n_p_0+n_p_3-n_p_19,580,"[1, 3, 7, 10]","[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,602,"[1, 2, 4, 5, 7, 10]","[3, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_8,n_p_0-n_p_2+n_p_5,581,"[2, 3, 7, 10]","[1, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,604,"[1, 3, 4, 5, 7, 10]","[2, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,605,"[2, 3, 4, 5, 7, 10]","[1, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,606,"[1, 2, 3, 4, 5, 7, 10]","[6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0-n_x_6,n_p_0+n_p_3+n_p_8,583,"[4, 7, 10]","[1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_8,n_p_0-n_p_2-n_p_12,584,"[1, 4, 7, 10]","[2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0-n_x_6,n_p_0-n_p_1+n_p_3,587,"[3, 4, 7, 10]","[1, 2, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0,n_p_0-n_p_2-n_p_4+n_p_19,585,"[2, 4, 7, 10]","[1, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_2+n_p_6+n_p_8,588,"[1, 3, 4, 7, 10]","[2, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0,n_p_0-n_p_2-n_p_4+n_p_6,589,"[2, 3, 4, 7, 10]","[1, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0+n_x_2,n_p_5+n_p_8-n_p_20,591,"[5, 7, 10]","[1, 2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,614,"[1, 2, 3, 6, 7, 10]","[4, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0-n_x_2,n_p_0-n_p_6,610,"[1, 2, 6, 7, 10]","[3, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0+n_p_8,616,"[1, 4, 6, 7, 10]","[2, 3, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0+n_p_8-n_p_20,592,"[1, 5, 7, 10]","[2, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,618,"[1, 2, 4, 6, 7, 10]","[3, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
3.979400086720376,n_x_0+n_x_1,n_p_0-n_p_4-n_p_20,593,"[2, 5, 7, 10]","[1, 3, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,620,"[1, 3, 4, 6, 7, 10]","[2, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
3.010299956639812,n_x_0,n_p_0,621,"[2, 3, 4, 6, 7, 10]","[1, 5, 8, 9, 11, 12, 13, 14, 15, 16]"
2.041199826559248,n_x_0,n_p_0,622,"[1, 2, 3, 4, 6, 7, 10]","[5, 8, 9, 11, 12, 13, 14, 15, 16]"
4.559319556497244,n_x_0+n_x_2,n_p_0+n_p_5-n_p_20,595,"[3, 5, 7, 10]","[1, 2, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
3.467874862246563,n_x_0+n_x_19,n_p_0-n_p_2-n_p_20,596,"[1, 3, 5, 7, 10]","[2, 4, 6, 8, 9, 11, 12, 13, 14, 15, 16]"
