Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
3.979400087,n_x_0-n_x_1+n_x_4,n_p_0-n_p_7,26177,"[2, 7, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2-n_p_7,26178,"[1, 2, 7, 10, 11, 14, 15]","[3, 4, 5, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26180,"[1, 3, 7, 10, 11, 14, 15]","[2, 4, 5, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26181,"[2, 3, 7, 10, 11, 14, 15]","[1, 4, 5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_8-n_p_0,26183,"[4, 7, 10, 11, 14, 15]","[1, 2, 3, 5, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2-n_p_7,26182,"[1, 2, 3, 7, 10, 11, 14, 15]","[4, 5, 6, 8, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26184,"[1, 4, 7, 10, 11, 14, 15]","[2, 3, 5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_3+n_p_8,26185,"[2, 4, 7, 10, 11, 14, 15]","[1, 3, 5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_8+n_p_3,26186,"[1, 2, 4, 7, 10, 11, 14, 15]","[3, 5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6+n_p_7,26187,"[3, 4, 7, 10, 11, 14, 15]","[1, 2, 5, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_8+n_p_3,26188,"[1, 3, 4, 7, 10, 11, 14, 15]","[2, 5, 6, 8, 9, 12, 13, 16]"
3.979400086720376,n_x_6+n_x_17-n_x_8,n_p_0+n_p_1,25791,"[7, 8, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 9, 10, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2-n_p_7,26190,"[1, 2, 3, 4, 7, 10, 11, 14, 15]","[5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8-n_p_20,26192,"[1, 5, 7, 10, 11, 14, 15]","[2, 3, 4, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26191,"[5, 7, 10, 11, 14, 15]","[1, 2, 3, 4, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_3-n_p_6+n_p_7+n_p_8,26194,"[1, 2, 5, 7, 10, 11, 14, 15]","[3, 4, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6,n_p_3-n_p_4+n_p_7,26193,"[2, 5, 7, 10, 11, 14, 15]","[1, 3, 4, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26195,"[3, 5, 7, 10, 11, 14, 15]","[1, 2, 4, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26198,"[1, 2, 3, 5, 7, 10, 11, 14, 15]","[4, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26196,"[1, 3, 5, 7, 10, 11, 14, 15]","[2, 4, 6, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26197,"[2, 3, 5, 7, 10, 11, 14, 15]","[1, 4, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_8+n_p_7,26199,"[4, 5, 7, 10, 11, 14, 15]","[1, 2, 3, 6, 8, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26200,"[1, 4, 5, 7, 10, 11, 14, 15]","[2, 3, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_3+n_p_8,26201,"[2, 4, 5, 7, 10, 11, 14, 15]","[1, 3, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_8+n_p_7,26202,"[1, 2, 4, 5, 7, 10, 11, 14, 15]","[3, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8-n_p_20,26204,"[1, 3, 4, 5, 7, 10, 11, 14, 15]","[2, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_3+n_p_6+n_p_7+n_p_8,26203,"[3, 4, 5, 7, 10, 11, 14, 15]","[1, 2, 6, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6,n_p_3-n_p_4+n_p_7,26205,"[2, 3, 4, 5, 7, 10, 11, 14, 15]","[1, 6, 8, 9, 12, 13, 16]"
3.979400086720376,n_x_11+n_x_1+n_x_7+n_x_12,n_p_0,25794,"[1, 2, 7, 8, 11, 14, 15]","[3, 4, 5, 6, 9, 10, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,26206,"[1, 2, 3, 4, 5, 7, 10, 11, 14, 15]","[6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_8+n_p_22,26208,"[1, 6, 7, 10, 11, 14, 15]","[2, 3, 4, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_1+n_x_2,#NAME?,26209,"[2, 6, 7, 10, 11, 14, 15]","[1, 3, 4, 5, 8, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_3-n_x_22,n_p_0-n_p_8,26207,"[6, 7, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26211,"[3, 6, 7, 10, 11, 14, 15]","[1, 2, 4, 5, 8, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_3-n_p_6+n_p_8+n_p_22,26210,"[1, 2, 6, 7, 10, 11, 14, 15]","[3, 4, 5, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26212,"[1, 3, 6, 7, 10, 11, 14, 15]","[2, 4, 5, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26213,"[2, 3, 6, 7, 10, 11, 14, 15]","[1, 4, 5, 8, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26216,"[1, 4, 6, 7, 10, 11, 14, 15]","[2, 3, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_8+n_p_3,26215,"[4, 6, 7, 10, 11, 14, 15]","[1, 2, 3, 5, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26214,"[1, 2, 3, 6, 7, 10, 11, 14, 15]","[4, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_3+n_p_8,26217,"[2, 4, 6, 7, 10, 11, 14, 15]","[1, 3, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_8+n_p_3,26218,"[1, 2, 4, 6, 7, 10, 11, 14, 15]","[3, 5, 8, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_3+n_p_6+n_p_8+n_p_22,26219,"[3, 4, 6, 7, 10, 11, 14, 15]","[1, 2, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_8+n_p_22,26220,"[1, 3, 4, 6, 7, 10, 11, 14, 15]","[2, 5, 8, 9, 12, 13, 16]"
3.590219426,n_x_1+n_x_2,#NAME?,26221,"[2, 3, 4, 6, 7, 10, 11, 14, 15]","[1, 5, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_3+n_x_22,n_p_0+n_p_8,26222,"[1, 2, 3, 4, 6, 7, 10, 11, 14, 15]","[5, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2+n_p_7,26223,"[5, 6, 7, 10, 11, 14, 15]","[1, 2, 3, 4, 8, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_8+n_p_3,26224,"[1, 5, 6, 7, 10, 11, 14, 15]","[2, 3, 4, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6-n_p_7,26226,"[1, 2, 5, 6, 7, 10, 11, 14, 15]","[3, 4, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2+n_p_7,26227,"[3, 5, 6, 7, 10, 11, 14, 15]","[1, 2, 4, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26228,"[1, 3, 5, 6, 7, 10, 11, 14, 15]","[2, 4, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26229,"[2, 3, 5, 6, 7, 10, 11, 14, 15]","[1, 4, 8, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26232,"[1, 4, 5, 6, 7, 10, 11, 14, 15]","[2, 3, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_8+n_p_3,26231,"[4, 5, 6, 7, 10, 11, 14, 15]","[1, 2, 3, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_3+n_p_8,26233,"[2, 4, 5, 6, 7, 10, 11, 14, 15]","[1, 3, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_3,n_p_8+n_p_0,26234,"[1, 2, 4, 5, 6, 7, 10, 11, 14, 15]","[3, 8, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6-n_x_1,n_p_2+n_p_7,26235,"[3, 4, 5, 6, 7, 10, 11, 14, 15]","[1, 2, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_3,n_p_8+n_p_0,26236,"[1, 3, 4, 5, 6, 7, 10, 11, 14, 15]","[2, 8, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_1-n_x_4,n_p_0+n_p_7,26237,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 15]","[1, 8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,26238,"[1, 2, 3, 4, 5, 6, 7, 10, 11, 14, 15]","[8, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26239,"[8, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_4,n_p_7-n_p_0,26241,"[2, 8, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26240,"[1, 8, 10, 11, 14, 15]","[2, 3, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7-n_p_6,26242,"[1, 2, 8, 10, 11, 14, 15]","[3, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26243,"[3, 8, 10, 11, 14, 15]","[1, 2, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26245,"[2, 3, 8, 10, 11, 14, 15]","[1, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26244,"[1, 3, 8, 10, 11, 14, 15]","[2, 4, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26246,"[1, 2, 3, 8, 10, 11, 14, 15]","[4, 5, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0-n_x_6,n_p_7+n_p_8,26247,"[4, 8, 10, 11, 14, 15]","[1, 2, 3, 5, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26248,"[1, 4, 8, 10, 11, 14, 15]","[2, 3, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7+n_p_19,26249,"[2, 4, 8, 10, 11, 14, 15]","[1, 3, 5, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0-n_x_6,n_p_7+n_p_8,26250,"[1, 2, 4, 8, 10, 11, 14, 15]","[3, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6+n_p_7,26251,"[3, 4, 8, 10, 11, 14, 15]","[1, 2, 5, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26252,"[1, 3, 4, 8, 10, 11, 14, 15]","[2, 5, 6, 7, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_7-n_p_4,26253,"[2, 3, 4, 8, 10, 11, 14, 15]","[1, 5, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26255,"[5, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7+n_p_0,26254,"[1, 2, 3, 4, 8, 10, 11, 14, 15]","[5, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26256,"[1, 5, 8, 10, 11, 14, 15]","[2, 3, 4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26257,"[2, 5, 8, 10, 11, 14, 15]","[1, 3, 4, 6, 7, 9, 12, 13, 16]"
3.979400086720376,n_x_22-n_x_8-n_x_20,n_p_0-n_p_5,26029,"[2, 3, 4, 6, 8, 9, 11, 14, 15]","[1, 5, 7, 10, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26258,"[1, 2, 5, 8, 10, 11, 14, 15]","[3, 4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26260,"[1, 3, 5, 8, 10, 11, 14, 15]","[2, 4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26261,"[2, 3, 5, 8, 10, 11, 14, 15]","[1, 4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26259,"[3, 5, 8, 10, 11, 14, 15]","[1, 2, 4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26262,"[1, 2, 3, 5, 8, 10, 11, 14, 15]","[4, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26264,"[1, 4, 5, 8, 10, 11, 14, 15]","[2, 3, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26263,"[4, 5, 8, 10, 11, 14, 15]","[1, 2, 3, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26265,"[2, 4, 5, 8, 10, 11, 14, 15]","[1, 3, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26268,"[1, 3, 4, 5, 8, 10, 11, 14, 15]","[2, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26267,"[3, 4, 5, 8, 10, 11, 14, 15]","[1, 2, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26270,"[1, 2, 3, 4, 5, 8, 10, 11, 14, 15]","[6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26266,"[1, 2, 4, 5, 8, 10, 11, 14, 15]","[3, 6, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_7,26269,"[2, 3, 4, 5, 8, 10, 11, 14, 15]","[1, 6, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,26271,"[6, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8+n_p_20,26272,"[1, 6, 8, 10, 11, 14, 15]","[2, 3, 4, 5, 7, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26273,"[2, 6, 8, 10, 11, 14, 15]","[1, 3, 4, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_6-n_p_7,26274,"[1, 2, 6, 8, 10, 11, 14, 15]","[3, 4, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26275,"[3, 6, 8, 10, 11, 14, 15]","[1, 2, 4, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7-n_p_19,26276,"[1, 3, 6, 8, 10, 11, 14, 15]","[2, 4, 5, 7, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26277,"[2, 3, 6, 8, 10, 11, 14, 15]","[1, 4, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_8+n_p_20,26279,"[4, 6, 8, 10, 11, 14, 15]","[1, 2, 3, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26278,"[1, 2, 3, 6, 8, 10, 11, 14, 15]","[4, 5, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26280,"[1, 4, 6, 8, 10, 11, 14, 15]","[2, 3, 5, 7, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26281,"[2, 4, 6, 8, 10, 11, 14, 15]","[1, 3, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_6+n_p_7,26283,"[3, 4, 6, 8, 10, 11, 14, 15]","[1, 2, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_8+n_p_20,26282,"[1, 2, 4, 6, 8, 10, 11, 14, 15]","[3, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8+n_p_20,26284,"[1, 3, 4, 6, 8, 10, 11, 14, 15]","[2, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_7,26286,"[1, 2, 3, 4, 6, 8, 10, 11, 14, 15]","[5, 7, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26285,"[2, 3, 4, 6, 8, 10, 11, 14, 15]","[1, 5, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7-n_p_0,26287,"[5, 6, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26288,"[1, 5, 6, 8, 10, 11, 14, 15]","[2, 3, 4, 7, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_7-n_p_4,26289,"[2, 5, 6, 8, 10, 11, 14, 15]","[1, 3, 4, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6-n_p_7,26290,"[1, 2, 5, 6, 8, 10, 11, 14, 15]","[3, 4, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26291,"[3, 5, 6, 8, 10, 11, 14, 15]","[1, 2, 4, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26292,"[1, 3, 5, 6, 8, 10, 11, 14, 15]","[2, 4, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26293,"[2, 3, 5, 6, 8, 10, 11, 14, 15]","[1, 4, 7, 9, 12, 13, 16]"
3.010299957,n_x_0-n_x_6,n_p_7+n_p_8,26295,"[4, 5, 6, 8, 10, 11, 14, 15]","[1, 2, 3, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26294,"[1, 2, 3, 5, 6, 8, 10, 11, 14, 15]","[4, 7, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26296,"[1, 4, 5, 6, 8, 10, 11, 14, 15]","[2, 3, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7+n_p_19,26297,"[2, 4, 5, 6, 8, 10, 11, 14, 15]","[1, 3, 7, 9, 12, 13, 16]"
3.010299957,n_x_0-n_x_6,n_p_7+n_p_8,26298,"[1, 2, 4, 5, 6, 8, 10, 11, 14, 15]","[3, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_7+n_p_6,26299,"[3, 4, 5, 6, 8, 10, 11, 14, 15]","[1, 2, 7, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_8,26300,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15]","[2, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_4,n_p_7+n_p_0,26301,"[2, 3, 4, 5, 6, 8, 10, 11, 14, 15]","[1, 7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,26302,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 14, 15]","[7, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26303,"[7, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8+n_p_6,26304,"[1, 7, 8, 10, 11, 14, 15]","[2, 3, 4, 5, 6, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6,n_p_1+n_p_7+n_p_8,26305,"[2, 7, 8, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6,n_p_1+n_p_7+n_p_8,26306,"[1, 2, 7, 8, 10, 11, 14, 15]","[3, 4, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_6+n_p_8,26307,"[3, 7, 8, 10, 11, 14, 15]","[1, 2, 4, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_6+n_p_8,26308,"[1, 3, 7, 8, 10, 11, 14, 15]","[2, 4, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_6+n_p_8,26311,"[4, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 5, 6, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_4-n_p_6-n_p_7+n_p_25,26309,"[2, 3, 7, 8, 10, 11, 14, 15]","[1, 4, 5, 6, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6,n_p_2-n_p_7-n_p_8,26310,"[1, 2, 3, 7, 8, 10, 11, 14, 15]","[4, 5, 6, 9, 12, 13, 16]"
3.979400087,n_x_0,n_p_4-n_p_6-n_p_7-n_p_8,26313,"[2, 4, 7, 8, 10, 11, 14, 15]","[1, 3, 5, 6, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26312,"[1, 4, 7, 8, 10, 11, 14, 15]","[2, 3, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_8+n_p_6,26314,"[1, 2, 4, 7, 8, 10, 11, 14, 15]","[3, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_6+n_p_8,26316,"[1, 3, 4, 7, 8, 10, 11, 14, 15]","[2, 5, 6, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_6,26315,"[3, 4, 7, 8, 10, 11, 14, 15]","[1, 2, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_6+n_p_8,26317,"[2, 3, 4, 7, 8, 10, 11, 14, 15]","[1, 5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7-n_p_0,26319,"[5, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 6, 9, 12, 13, 16]"
3.010299957,n_x_0+n_x_6,n_p_7+n_p_8,26320,"[1, 5, 7, 8, 10, 11, 14, 15]","[2, 3, 4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_7,26318,"[1, 2, 3, 4, 7, 8, 10, 11, 14, 15]","[5, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7-n_p_4,26321,"[2, 5, 7, 8, 10, 11, 14, 15]","[1, 3, 4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7-n_p_6,26322,"[1, 2, 5, 7, 8, 10, 11, 14, 15]","[3, 4, 6, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_7+n_p_6,26323,"[3, 5, 7, 8, 10, 11, 14, 15]","[1, 2, 4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7-n_p_19,26324,"[1, 3, 5, 7, 8, 10, 11, 14, 15]","[2, 4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_25,n_p_7+n_p_0,26326,"[1, 2, 3, 5, 7, 8, 10, 11, 14, 15]","[4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_8,26327,"[4, 5, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 6, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26328,"[1, 4, 5, 7, 8, 10, 11, 14, 15]","[2, 3, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_19,26329,"[2, 4, 5, 7, 8, 10, 11, 14, 15]","[1, 3, 6, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7-n_p_4,26325,"[2, 3, 5, 7, 8, 10, 11, 14, 15]","[1, 4, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_8,26330,"[1, 2, 4, 5, 7, 8, 10, 11, 14, 15]","[3, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6+n_p_7,26331,"[3, 4, 5, 7, 8, 10, 11, 14, 15]","[1, 2, 6, 9, 12, 13, 16]"
3.010299957,n_x_0+n_x_6,n_p_7+n_p_8,26332,"[1, 3, 4, 5, 7, 8, 10, 11, 14, 15]","[2, 6, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,26334,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 14, 15]","[6, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6-n_x_2,n_p_1+n_p_7,26338,"[1, 2, 6, 7, 8, 10, 11, 14, 15]","[3, 4, 5, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_8+n_p_22,26336,"[1, 6, 7, 8, 10, 11, 14, 15]","[2, 3, 4, 5, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_1,n_p_6+n_p_8+n_p_22,26339,"[3, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 4, 5, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_4,n_p_7+n_p_0,26333,"[2, 3, 4, 5, 7, 8, 10, 11, 14, 15]","[1, 6, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6-n_x_2,n_p_1+n_p_7,26335,"[6, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_8+n_p_22,26340,"[1, 3, 6, 7, 8, 10, 11, 14, 15]","[2, 4, 5, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26341,"[2, 3, 6, 7, 8, 10, 11, 14, 15]","[1, 4, 5, 9, 12, 13, 16]"
3.802112417,n_x_0+n_x_1+n_x_6,n_p_0+n_p_8+n_p_22,26342,"[1, 2, 3, 6, 7, 8, 10, 11, 14, 15]","[4, 5, 9, 12, 13, 16]"
